slot,pkts_sent,pkts_received,pkts_lost,loss_flag
472,472,472,0,0
472,472,472,0,0
328,328,328,0,0
316,316,316,0,0
316,316,316,0,0
472,472,472,0,0
328,328,328,0,0
0,0,0,0,0
0,0,0,0,0
220,220,220,0,0
472,472,472,0,0
472,472,472,0,0
472,472,472,0,0
328,328,328,0,0
316,316,316,0,0
316,316,316,0,0
472,472,472,0,0
328,328,328,0,0
472,472,472,0,0
472,472,472,0,0
472,472,472,0,0
328,328,328,0,0
16,16,16,0,0
16,16,16,0,0
20,20,20,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
0,0,0,0,0
0,0,0,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
16,16,16,0,0
16,16,16,0,0
20,20,20,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
0,0,0,0,0
0,0,0,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
16,16,16,0,0
16,16,16,0,0
20,20,20,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
0,0,0,0,0
0,0,0,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
16,16,16,0,0
16,16,16,0,0
20,20,20,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
0,0,0,0,0
0,0,0,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
16,16,16,0,0
16,16,16,0,0
20,20,20,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
0,0,0,0,0
0,0,0,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
220,220,220,0,0
16,16,16,0,0
16,16,16,0,0
20,20,20,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
0,0,0,0,0
0,0,0,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
16,16,16,0,0
16,16,16,0,0
20,20,20,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
0,0,0,0,0
0,0,0,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
238,238,238,0,0
16,16,16,0,0
16,16,16,0,0
20,20,20,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
316,316,316,0,0
264,264,264,0,0
316,316,316,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
112,112,112,0,0
0,0,0,0,0
0,0,0,0,0
112,112,112,0,0
342,342,338,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
16,16,16,0,0
16,16,16,0,0
20,20,20,0,0
112,112,112,0,0
82,82,82,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
108,108,108,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,159,0,0
112,112,112,0,0
0,0,0,0,0
0,0,0,0,0
112,112,112,0,0
160,160,160,0,0
160,160,157,0,0
160,160,160,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
16,16,16,0,0
16,16,16,0,0
20,20,20,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
0,0,0,0,0
0,0,0,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
16,16,16,0,0
16,16,16,0,0
20,20,20,0,0
112,112,111,0,0
160,160,155,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
0,0,0,0,0
0,0,0,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
16,16,16,0,0
16,16,16,0,0
20,20,20,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
0,0,0,0,0
0,0,0,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
16,16,16,0,0
16,16,16,0,0
20,20,20,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
0,0,0,0,0
0,0,0,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
220,220,220,0,0
16,16,16,0,0
16,16,16,0,0
20,20,20,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
0,0,0,0,0
0,0,0,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
16,16,16,0,0
16,16,16,0,0
20,20,20,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
0,0,0,0,0
0,0,0,0,0
220,220,220,0,0
316,316,316,0,0
212,212,212,0,0
160,160,160,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
16,16,16,0,0
16,16,16,0,0
20,20,20,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
0,0,0,0,0
0,0,0,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
16,16,16,0,0
16,16,16,0,0
20,20,20,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
0,0,0,0,0
0,0,0,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
16,16,16,0,0
16,16,16,0,0
20,20,20,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
0,0,0,0,0
0,0,0,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
472,472,472,0,0
472,472,472,0,0
472,472,472,0,0
328,328,328,0,0
472,472,472,0,0
446,446,446,0,0
446,446,446,0,0
310,310,310,0,0
16,16,16,0,0
16,16,16,0,0
20,20,20,0,0
220,220,220,0,0
472,472,472,0,0
472,472,472,0,0
472,472,472,0,0
220,220,220,0,0
446,446,446,0,0
446,446,446,0,0
446,446,446,0,0
220,220,220,0,0
446,446,446,0,0
446,446,446,0,0
446,446,446,0,0
310,310,310,0,0
0,0,0,0,0
0,0,0,0,0
238,238,238,0,0
446,446,446,0,0
316,316,316,0,0
316,316,316,0,0
238,238,238,0,0
316,316,316,0,0
446,446,446,0,0
446,446,446,0,0
310,310,310,0,0
446,446,446,0,0
446,446,446,0,0
446,446,446,0,0
310,310,310,0,0
16,16,16,0,0
16,16,16,0,0
20,20,20,0,0
310,310,310,0,0
446,446,446,0,0
446,446,446,0,0
446,446,446,0,0
310,310,310,0,0
446,446,446,0,0
446,446,446,0,0
446,446,446,0,0
310,310,310,0,0
446,446,446,0,0
446,446,446,0,0
446,446,446,0,0
310,310,310,0,0
0,0,0,0,0
0,0,0,0,0
220,220,220,0,0
446,446,446,0,0
446,446,446,0,0
446,446,446,0,0
310,310,310,0,0
446,446,446,0,0
446,446,446,0,0
446,446,446,0,0
310,310,310,0,0
446,446,446,0,0
446,446,446,0,0
446,446,446,0,0
310,310,310,0,0
16,16,16,0,0
16,16,16,0,0
20,20,20,0,0
310,310,310,0,0
446,446,446,0,0
446,446,446,0,0
446,446,446,0,0
310,310,310,0,0
446,446,446,0,0
446,446,446,0,0
446,446,446,0,0
310,310,310,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
310,310,310,0,0
0,0,0,0,0
0,0,0,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
238,238,238,0,0
316,316,316,0,0
420,420,420,0,0
394,394,394,0,0
292,292,292,0,0
368,368,368,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
16,16,16,0,0
16,16,16,0,0
20,20,20,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
0,0,0,0,0
0,0,0,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
16,16,16,0,0
16,16,16,0,0
20,20,20,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
0,0,0,0,0
0,0,0,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
112,112,112,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
16,16,16,0,0
16,16,16,0,0
20,20,20,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
0,0,0,0,0
0,0,0,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
316,316,316,0,0
220,220,220,0,0
16,16,16,0,0
16,16,16,0,0
20,20,20,0,0
220,220,220,0,0
316,316,316,0,0
316,316,316,0,0
290,290,290,0,0
112,112,112,0,0
160,160,160,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
316,316,316,0,0
160,160,160,0,0
160,160,160,0,0
112,112,112,0,0
0,0,0,0,0
0,0,0,0,0
112,112,112,0,0
290,290,290,0,0
160,160,160,0,0
160,160,160,0,0
76,76,76,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
16,16,16,0,0
16,16,16,0,0
20,20,20,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
12,12,12,0,0
0,0,0,0,0
16,16,16,0,0
20,20,20,0,0
256,256,256,0,0
472,472,439,0,0
472,472,472,0,0
472,472,472,0,0
328,328,328,0,0
472,472,472,0,0
472,472,472,0,0
498,498,498,0,0
328,328,328,0,0
498,498,498,0,0
498,498,498,0,0
472,472,472,0,0
328,328,328,0,0
472,472,472,0,0
0,0,0,0,0
328,328,328,0,0
472,472,472,0,0
472,472,472,0,0
472,472,472,0,0
328,328,328,0,0
472,472,472,0,0
472,472,472,0,0
498,498,498,0,0
328,328,328,0,0
498,498,498,0,0
472,472,472,0,0
472,472,472,0,0
328,328,328,0,0
16,16,16,0,0
16,16,16,0,0
20,20,20,0,0
328,328,328,0,0
420,420,420,0,0
420,420,420,0,0
420,420,420,0,0
328,328,328,0,0
342,342,342,0,0
342,342,342,0,0
472,472,472,0,0
310,310,310,0,0
446,446,446,0,0
472,472,472,0,0
446,446,446,0,0
328,328,328,0,0
472,472,472,0,0
0,0,0,0,0
292,292,292,0,0
420,420,420,0,0
420,420,415,0,0
394,394,394,0,0
274,274,274,0,0
446,446,446,0,0
420,420,415,0,0
420,420,412,0,0
346,346,341,0,0
342,342,342,0,0
472,472,457,0,0
472,472,468,0,0
328,328,328,0,0
16,16,16,0,0
16,16,16,0,0
20,20,20,0,0
328,328,328,0,0
420,420,420,0,0
472,472,463,0,0
472,472,455,0,0
328,328,328,0,0
472,472,450,0,0
472,472,461,0,0
472,472,467,0,0
328,328,322,0,0
472,472,472,0,0
472,472,455,0,0
472,472,453,0,0
328,328,328,0,0
472,472,467,0,0
0,0,0,0,0
328,328,324,0,0
472,472,472,0,0
472,472,461,0,0
472,472,456,0,0
328,328,321,0,0
472,472,433,0,0
472,472,442,0,0
472,472,468,0,0
328,328,313,0,0
472,472,447,0,0
472,472,454,0,0
472,472,442,0,0
328,328,305,0,0
16,16,16,0,0
16,16,16,0,0
20,20,20,0,0
328,328,312,0,0
472,472,445,0,0
472,472,444,0,0
472,472,438,0,0
328,328,303,0,0
472,472,447,0,0
472,472,421,0,0
472,472,431,0,0
328,328,302,0,0
472,472,427,0,0
472,472,425,0,0
472,472,424,0,0
328,328,297,0,0
472,472,438,0,0
0,0,0,0,0
328,328,294,0,0
472,472,432,0,0
472,472,446,0,0
472,472,442,0,0
328,328,298,0,0
472,472,428,0,0
472,472,427,0,0
472,472,454,0,0
328,328,292,0,0
472,472,426,0,0
472,472,423,0,0
472,472,423,0,0
328,328,292,0,0
16,16,16,0,0
16,16,16,0,0
20,20,20,0,0
328,328,312,0,0
420,420,400,0,0
472,472,426,0,0
472,472,430,0,0
328,328,304,0,0
472,472,424,0,0
472,472,427,0,0
472,472,458,0,0
328,328,302,0,0
472,472,403,0,0
472,472,395,0,0
472,472,400,0,0
328,328,279,0,0
472,472,435,0,0
0,0,0,0,0
328,328,294,0,0
472,472,402,0,0
472,472,409,0,0
472,472,399,0,0
328,328,284,0,0
472,472,412,0,0
472,472,415,0,0
472,472,434,0,0
328,328,295,0,0
472,472,417,0,0
472,472,416,0,0
472,472,426,0,0
328,328,308,0,0
16,16,16,0,0
16,16,16,0,0
20,20,20,0,0
328,328,310,0,0
472,472,440,0,0
472,472,447,0,0
472,472,450,0,0
328,328,313,0,0
472,472,450,0,0
472,472,423,0,0
472,472,439,0,0
328,328,308,0,0
472,472,452,0,0
472,472,443,0,0
472,472,439,0,0
328,328,313,0,0
472,472,462,0,0
0,0,0,0,0
328,328,328,0,0
472,472,472,0,0
472,472,460,0,0
472,472,449,0,0
328,328,324,0,0
472,472,449,0,0
472,472,420,0,0
472,472,434,0,0
328,328,301,0,0
472,472,425,0,0
472,472,418,0,0
472,472,422,0,0
328,328,310,0,0
16,16,16,0,0
16,16,16,0,0
20,20,20,0,0
220,220,220,0,0
368,368,351,0,0
316,316,295,0,0
316,316,260,0,0
220,220,198,0,0
316,316,264,0,0
316,316,263,0,0
316,316,281,0,0
238,238,225,0,0
316,316,270,0,0
316,316,286,0,0
316,316,288,0,0
238,238,221,0,0
316,316,276,0,0
0,0,0,0,0
148,148,148,0,0
342,342,315,0,0
342,342,311,0,0
342,342,309,0,0
238,238,238,0,0
342,342,342,0,0
342,342,342,0,0
342,342,342,0,0
238,238,235,0,0
342,342,331,0,0
342,342,328,0,0
342,342,338,0,0
238,238,234,0,0
16,16,16,0,0
16,16,16,0,0
20,20,20,0,0
238,238,238,0,0
160,160,160,0,0
342,342,341,0,0
342,342,342,0,0
238,238,238,0,0
342,342,342,0,0
342,342,342,0,0
342,342,337,0,0
238,238,235,0,0
342,342,342,0,0
342,342,340,0,0
342,342,342,0,0
238,238,238,0,0
264,264,264,0,0
0,0,0,0,0
112,112,112,0,0
290,290,290,0,0
264,264,264,0,0
264,264,264,0,0
184,184,184,0,0
160,160,160,0,0
0,0,0,0,0
160,160,160,0,0
0,0,0,0,0
160,160,160,0,0
264,264,264,0,0
342,342,342,0,0
238,238,234,0,0
16,16,16,0,0
16,16,16,0,0
20,20,20,0,0
238,238,238,0,0
342,342,322,0,0
342,342,312,0,0
342,342,333,0,0
238,238,238,0,0
342,342,320,0,0
342,342,316,0,0
342,342,342,0,0
238,238,236,0,0
342,342,338,0,0
342,342,320,0,0
342,342,311,0,0
220,220,207,0,0
316,316,303,0,0
0,0,0,0,0
220,220,206,0,0
316,316,290,0,0
316,316,293,0,0
316,316,291,0,0
220,220,216,0,0
316,316,292,0,0
316,316,289,0,0
316,316,291,0,0
220,220,209,0,0
316,316,292,0,0
316,316,292,0,0
316,316,281,0,0
220,220,202,0,0
16,16,16,0,0
16,16,16,0,0
20,20,20,0,0
220,220,208,0,0
316,316,280,0,0
316,316,263,0,0
316,316,260,0,0
220,220,203,0,0
316,316,266,0,0
316,316,236,0,0
316,316,248,0,0
238,238,204,0,0
316,316,257,0,0
316,316,251,0,0
316,316,247,0,0
